file_a_name,file_b_name,class_a_name,class_b_name,file_a_path,file_b_path,is_equal
505916727_505916731.tif,2058504408.tif,specification,advertisement,train/specification/505916727_505916731.tif,train/advertisement/2058504408.tif,0
93768750_93768753.tif,2057416899_2057416900.tif,presentation,specification,train/presentation/93768750_93768753.tif,train/specification/2057416899_2057416900.tif,0
50300927-0933.tif,60001274_60001276.tif,scientific_publication,scientific_publication,train/scientific_publication/50300927-0933.tif,train/scientific_publication/60001274_60001276.tif,1
2021504127.tif,0011918144.tif,advertisement,advertisement,train/advertisement/2021504127.tif,train/advertisement/0011918144.tif,1
0060362520.tif,2075259131.tif,presentation,presentation,train/presentation/0060362520.tif,train/presentation/2075259131.tif,1
2061675357.tif,2029066547.tif,memo,scientific_report,train/memo/2061675357.tif,train/scientific_report/2029066547.tif,0
2048217144.tif,24010823.tif,news_article,budget,train/news_article/2048217144.tif,train/budget/24010823.tif,0
2044182234_2237.tif,516715260+-5260.tif,news_article,questionnaire,train/news_article/2044182234_2237.tif,train/questionnaire/516715260+-5260.tif,0
2041719126.tif,2050865191.tif,budget,scientific_report,train/budget/2041719126.tif,train/scientific_report/2050865191.tif,0
0000356145.tif,87332665_2667.tif,specification,specification,train/specification/0000356145.tif,train/specification/87332665_2667.tif,1
0060194712.tif,87314086_87314096.tif,presentation,presentation,train/presentation/0060194712.tif,train/presentation/87314086_87314096.tif,1
518253522+-3527.tif,0013165666.tif,invoice,news_article,train/invoice/518253522+-3527.tif,train/news_article/0013165666.tif,0
91355624_5625.tif,0012285366.tif,memo,memo,train/memo/91355624_5625.tif,train/memo/0012285366.tif,1
2053462342.tif,0060174322.tif,specification,file_folder,train/specification/2053462342.tif,train/file_folder/0060174322.tif,0
2501051793.tif,0000225741.tif,file_folder,questionnaire,train/file_folder/2501051793.tif,train/questionnaire/0000225741.tif,0
50500969-0971.tif,0000144815.tif,resume,resume,train/resume/50500969-0971.tif,train/resume/0000144815.tif,1
502591121+-1121.tif,502216530+-6530.tif,advertisement,advertisement,train/advertisement/502591121+-1121.tif,train/advertisement/502216530+-6530.tif,1
40011552-1553.tif,50590626-0627.tif,resume,resume,train/resume/40011552-1553.tif,train/resume/50590626-0627.tif,1
2029061753.tif,50656050-6050.tif,scientific_publication,scientific_publication,train/scientific_publication/2029061753.tif,train/scientific_publication/50656050-6050.tif,1
10028418.tif,50450244-0246.tif,scientific_publication,resume,train/scientific_publication/10028418.tif,train/resume/50450244-0246.tif,0
2061659202.tif,2077609471.tif,file_folder,file_folder,train/file_folder/2061659202.tif,train/file_folder/2077609471.tif,1
2065185066.tif,2044182234_2237.tif,news_article,news_article,train/news_article/2065185066.tif,train/news_article/2044182234_2237.tif,1
10180421_10180435.tif,1002966755_6762.tif,scientific_publication,scientific_publication,train/scientific_publication/10180421_10180435.tif,train/scientific_publication/1002966755_6762.tif,1
2042411446.tif,60016326.tif,file_folder,file_folder,train/file_folder/2042411446.tif,train/file_folder/60016326.tif,1
2072447455_7459.tif,2078617605_7608.tif,presentation,presentation,train/presentation/2072447455_7459.tif,train/presentation/2078617605_7608.tif,1
89227803_7804.tif,81885471_5472.tif,presentation,presentation,train/presentation/89227803_7804.tif,train/presentation/81885471_5472.tif,1
85116919_85116931.tif,2057239531.tif,questionnaire,scientific_report,train/questionnaire/85116919_85116931.tif,train/scientific_report/2057239531.tif,0
00325360_00325375.tif,2043119179_2043119208.tif,scientific_publication,questionnaire,train/scientific_publication/00325360_00325375.tif,train/questionnaire/2043119179_2043119208.tif,0
50532264-2264.tif,10422982.tif,scientific_publication,scientific_publication,train/scientific_publication/50532264-2264.tif,train/scientific_publication/10422982.tif,1
2057404463_2057404472.tif,0000176748.tif,specification,questionnaire,train/specification/2057404463_2057404472.tif,train/questionnaire/0000176748.tif,0
ti16310641.tif,ti16310287.tif,invoice,invoice,train/invoice/ti16310641.tif,train/invoice/ti16310287.tif,1
2029153750.tif,2043119179_2043119208.tif,file_folder,questionnaire,train/file_folder/2029153750.tif,train/questionnaire/2043119179_2043119208.tif,0
89113627.tif,2053475868_2053475869.tif,questionnaire,scientific_report,train/questionnaire/89113627.tif,train/scientific_report/2053475868_2053475869.tif,0
0000182065.tif,0060211799.tif,file_folder,file_folder,train/file_folder/0000182065.tif,train/file_folder/0060211799.tif,1
2040274038.tif,2015016615.tif,memo,memo,train/memo/2040274038.tif,train/memo/2015016615.tif,1
1002325289.tif,2077609471.tif,advertisement,file_folder,train/advertisement/1002325289.tif,train/file_folder/2077609471.tif,0
2069733533.tif,2057443675_2057443679.tif,specification,specification,train/specification/2069733533.tif,train/specification/2057443675_2057443679.tif,1
0060040907.tif,2079120838_0847.tif,presentation,presentation,train/presentation/0060040907.tif,train/presentation/2079120838_0847.tif,1
0000940437.tif,502471933.tif,presentation,advertisement,train/presentation/0000940437.tif,train/advertisement/502471933.tif,0
2501562694.tif,50736921-6924.tif,file_folder,resume,train/file_folder/2501562694.tif,train/resume/50736921-6924.tif,0
0060120612.tif,517077207.tif,file_folder,questionnaire,train/file_folder/0060120612.tif,train/questionnaire/517077207.tif,0
2030365401_2030365404.tif,98112766_2768.tif,presentation,news_article,train/presentation/2030365401_2030365404.tif,train/news_article/98112766_2768.tif,0
2078845437_5439.tif,2043956500.tif,presentation,file_folder,train/presentation/2078845437_5439.tif,train/file_folder/2043956500.tif,0
03661481.tif,2065185066.tif,invoice,news_article,train/invoice/03661481.tif,train/news_article/2065185066.tif,0
509138569+-8569.tif,2058504582.tif,advertisement,advertisement,train/advertisement/509138569+-8569.tif,train/advertisement/2058504582.tif,1
ti16310287.tif,98632187.tif,invoice,file_folder,train/invoice/ti16310287.tif,train/file_folder/98632187.tif,0
505936891+-6896.tif,0001478022.tif,questionnaire,questionnaire,train/questionnaire/505936891+-6896.tif,train/questionnaire/0001478022.tif,1
502591121+-1121.tif,2048741110.tif,advertisement,file_folder,train/advertisement/502591121+-1121.tif,train/file_folder/2048741110.tif,0
0060108699.tif,2500054291.tif,file_folder,file_folder,train/file_folder/0060108699.tif,train/file_folder/2500054291.tif,1
40029428-9429.tif,ti12790863.tif,resume,budget,train/resume/40029428-9429.tif,train/budget/ti12790863.tif,0
50496990-6991.tif,50606718-6719.tif,resume,resume,train/resume/50496990-6991.tif,train/resume/50606718-6719.tif,1
2500102890_2500102900.tif,2050765989.tif,presentation,news_article,train/presentation/2500102890_2500102900.tif,train/news_article/2050765989.tif,0
87790431_0432.tif,50709068-9077.tif,scientific_publication,scientific_publication,train/scientific_publication/87790431_0432.tif,train/scientific_publication/50709068-9077.tif,1
87103529.tif,12868762.tif,invoice,advertisement,train/invoice/87103529.tif,train/advertisement/12868762.tif,0
01834949_4953.tif,0000164821.tif,questionnaire,questionnaire,train/questionnaire/01834949_4953.tif,train/questionnaire/0000164821.tif,1
2043664377.tif,03615496_03615500.tif,presentation,resume,train/presentation/2043664377.tif,train/resume/03615496_03615500.tif,0
87104084.tif,0000188397.tif,invoice,file_folder,train/invoice/87104084.tif,train/file_folder/0000188397.tif,0
93503361.tif,00271080.tif,budget,budget,train/budget/93503361.tif,train/budget/00271080.tif,1
2046247350.tif,2078881420a_1421.tif,news_article,news_article,train/news_article/2046247350.tif,train/news_article/2078881420a_1421.tif,1
50597092-7093.tif,2040464862_2040464865.tif,resume,scientific_report,train/resume/50597092-7093.tif,train/scientific_report/2040464862_2040464865.tif,0
50393597-3597.tif,2040771551.tif,memo,budget,train/memo/50393597-3597.tif,train/budget/2040771551.tif,0
2028921827.tif,2063122298.tif,presentation,scientific_report,train/presentation/2028921827.tif,train/scientific_report/2063122298.tif,0
2069718232.tif,2069739471.tif,specification,specification,train/specification/2069718232.tif,train/specification/2069739471.tif,1
2501583164_2501583167.tif,2029118241_2029118242.tif,scientific_report,scientific_report,train/scientific_report/2501583164_2501583167.tif,train/scientific_report/2029118241_2029118242.tif,1
2077124790_4804.tif,11307746.tif,presentation,resume,train/presentation/2077124790_4804.tif,train/resume/11307746.tif,0
2022981883_2022981888.tif,50653553-3553.tif,scientific_publication,scientific_publication,train/scientific_publication/2022981883_2022981888.tif,train/scientific_publication/50653553-3553.tif,1
85173544_85173553.tif,10399221.tif,presentation,invoice,train/presentation/85173544_85173553.tif,train/invoice/10399221.tif,0
0001490971.tif,2078564419.tif,presentation,scientific_report,train/presentation/0001490971.tif,train/scientific_report/2078564419.tif,0
50339933-9933.tif,50733083-3084.tif,resume,resume,train/resume/50339933-9933.tif,train/resume/50733083-3084.tif,1
2025849579_2025849580.tif,2048747539.tif,presentation,questionnaire,train/presentation/2025849579_2025849580.tif,train/questionnaire/2048747539.tif,0
71200766.tif,2044757308.tif,advertisement,advertisement,train/advertisement/71200766.tif,train/advertisement/2044757308.tif,1
tob01910.47.tif,1005150982.tif,presentation,news_article,train/presentation/tob01910.47.tif,train/news_article/1005150982.tif,0
2029042716.tif,2073883293.tif,scientific_publication,invoice,train/scientific_publication/2029042716.tif,train/invoice/2073883293.tif,0
0011920135.tif,0001460509.tif,specification,specification,train/specification/0011920135.tif,train/specification/0001460509.tif,1
2069736570.tif,50110840-0841.tif,specification,resume,train/specification/2069736570.tif,train/resume/50110840-0841.tif,0
2085579641.tif,2043213001.tif,news_article,file_folder,train/news_article/2085579641.tif,train/file_folder/2043213001.tif,0
2062414382_2062414401.tif,2025875574_2025875575.tif,presentation,presentation,train/presentation/2062414382_2062414401.tif,train/presentation/2025875574_2025875575.tif,1
50260123-0128.tif,2081172632_2645.tif,scientific_publication,questionnaire,train/scientific_publication/50260123-0128.tif,train/questionnaire/2081172632_2645.tif,0
2076412401_2417.tif,2023513357.tif,scientific_publication,scientific_publication,train/scientific_publication/2076412401_2417.tif,train/scientific_publication/2023513357.tif,1
2501996921_6929.tif,PUBLICATIONS036306-6.tif,scientific_publication,scientific_publication,train/scientific_publication/2501996921_6929.tif,train/scientific_publication/PUBLICATIONS036306-6.tif,1
87433002.tif,505866001.tif,file_folder,questionnaire,train/file_folder/87433002.tif,train/questionnaire/505866001.tif,0
2057441398_2057441399.tif,2057488991_2057488993.tif,specification,specification,train/specification/2057441398_2057441399.tif,train/specification/2057488991_2057488993.tif,1
2063684412.tif,01838395_8399.tif,advertisement,questionnaire,train/advertisement/2063684412.tif,train/questionnaire/01838395_8399.tif,0
2067326245.tif,2080106011.tif,file_folder,file_folder,train/file_folder/2067326245.tif,train/file_folder/2080106011.tif,1
2058504582.tif,2074599103.tif,advertisement,budget,train/advertisement/2058504582.tif,train/budget/2074599103.tif,0
93415069.tif,524389244+-9245.tif,advertisement,questionnaire,train/advertisement/93415069.tif,train/questionnaire/524389244+-9245.tif,0
0060336103.tif,2047951023.tif,memo,memo,train/memo/0060336103.tif,train/memo/2047951023.tif,1
50642296-2297.tif,50340683-0684.tif,resume,resume,train/resume/50642296-2297.tif,train/resume/50340683-0684.tif,1
82794207_4208.tif,0011832141.tif,presentation,presentation,train/presentation/82794207_4208.tif,train/presentation/0011832141.tif,1
1000205012_1000205013.tif,2041725617.tif,news_article,budget,train/news_article/1000205012_1000205013.tif,train/budget/2041725617.tif,0
80701130.tif,2029066547.tif,invoice,scientific_report,train/invoice/80701130.tif,train/scientific_report/2029066547.tif,0
2076834620_4678.tif,0011929760.tif,presentation,invoice,train/presentation/2076834620_4678.tif,train/invoice/0011929760.tif,0
2040803258.tif,2043303619_2043303621.tif,questionnaire,questionnaire,train/questionnaire/2040803258.tif,train/questionnaire/2043303619_2043303621.tif,1
2069736570.tif,0000334205.tif,specification,news_article,train/specification/2069736570.tif,train/news_article/0000334205.tif,0
2072005699.tif,2080718710.tif,news_article,news_article,train/news_article/2072005699.tif,train/news_article/2080718710.tif,1
0013003289.tif,2500128034.tif,presentation,presentation,train/presentation/0013003289.tif,train/presentation/2500128034.tif,1
2501070889_2501070900.tif,50638920-8923.tif,resume,resume,train/resume/2501070889_2501070900.tif,train/resume/50638920-8923.tif,1
2085146223.tif,2022909668.tif,advertisement,file_folder,train/advertisement/2085146223.tif,train/file_folder/2022909668.tif,0
2060927120_7176.tif,2078617605_7608.tif,presentation,presentation,train/presentation/2060927120_7176.tif,train/presentation/2078617605_7608.tif,1
509409689.tif,2069731091.tif,specification,specification,train/specification/509409689.tif,train/specification/2069731091.tif,1
2501308071.tif,2015041431_2015041450.tif,scientific_report,scientific_report,train/scientific_report/2501308071.tif,train/scientific_report/2015041431_2015041450.tif,1
2069720278.tif,03565384.tif,specification,invoice,train/specification/2069720278.tif,train/invoice/03565384.tif,0
512463765+-3777.tif,87401950.tif,specification,specification,train/specification/512463765+-3777.tif,train/specification/87401950.tif,1
50449235-9236.tif,50450244-0246.tif,resume,resume,train/resume/50449235-9236.tif,train/resume/50450244-0246.tif,1
89361204.tif,80830147_0166.tif,scientific_report,scientific_report,train/scientific_report/89361204.tif,train/scientific_report/80830147_0166.tif,1
